Id,Probability
118,0.20234206496910617
119,0.038392963860352035
120,0.024501259575455302
121,0.02936462965677106
122,0.1429797252247228
123,0.03600491729463899
124,0.7612805854365441
125,0.01946852111905677
126,0.03712725946630601
127,0.014168864698596247
128,0.03876913233067182
129,0.016550310007568163
130,0.1572153528028757
131,0.0928029923874288
132,0.18348171735001773
133,0.01752028709182811
134,0.2268518954734562
135,0.17255542316423936
136,0.021933988536063147
137,0.3798814278997333
138,0.1012361000206062
139,0.016928787111768234
140,0.03693986045054967
141,0.012553973185316755
142,0.04570743756751214
143,0.012316585824250117
144,0.053050231258966574
145,0.6921327114373746
146,0.02407700001791983
147,0.009952261642544109
148,0.2765077351861142
149,0.013675399240776234
150,0.08973528083476509
151,0.01243400806304708
152,0.025280164487146563
153,0.02607941015280107
154,0.0324928633221044
155,0.03790155400438193
156,0.04914675241461997
157,0.1553114315298536
158,0.01753803462628917
159,0.29674666229450647
160,0.0542241851756891
161,0.011473029053787857
162,0.021317175176324952
163,0.04388933907952958
164,0.14477017304991818
165,0.03096735928527946
166,0.06474267145789271
167,0.7910947393629809
168,0.05874383232392964
169,0.4361377866580291
170,0.03608774979225392
171,0.014944806435578403
172,0.0479099513319218
173,0.03847884955541235
174,0.11752056819522039
175,0.04163733772718904
176,0.6286988486386771
177,0.04780263656069289
178,0.2703636810079401
179,0.028926350009516353
180,0.04057067265708377
181,0.134530490256079
182,0.02569384769405006
183,0.0678915852932265
184,0.037963919202579834
185,0.2864483381532124
186,0.025858110834905097
187,0.02321800697237513
188,0.09337510226571337
189,0.13969172009406572
190,0.058122309352905924
191,0.04726718725777047
192,0.11067182599417255
193,0.03738771828942003
194,0.15861379837175593
195,0.03374190924750987
196,0.09347332677521317
197,0.02782806391214465
198,0.02527170341232646
199,0.021951997842478418
200,0.021795895571735096
201,0.1660796395478386
202,0.06741555470060377
203,0.6617867506606845
204,0.06973395115769365
205,0.054722824687755724
206,0.02105772880162487
207,0.04239800340490534
208,0.016537298061909143
209,0.19142765962707747
210,0.013385155865466077
211,0.28599934104664965
212,0.0657093919795755
213,0.04928340805954065
214,0.019087205199475755
215,0.042083532751685616
216,0.15822377044354693
217,0.028337370699940467
218,0.18372240700981182
219,0.04014362964407297
220,0.006848649970828584
221,0.04153448165053151
222,0.024728626159618062
223,0.04600252923617306
224,0.02999004907187032
225,0.026702926810826155
226,0.1607017548443433
227,0.021298281006849402
228,0.1927774107465482
229,0.26256425966105856
230,0.6466976064884733
231,0.37794942304506923
232,0.02935846598775388
233,0.03002461155315065
234,0.03574620934893596
235,0.012039737399190974
236,0.32098738565125723
237,0.14002676275861653
238,0.011910965638866025
239,0.024564646364051753
240,0.04588881768285817
241,0.16237607455973088
242,0.038807091393867676
243,0.017907183729235252
244,0.048843017787086225
245,0.2013796793546021
246,0.03380444857437156
247,0.10320538724545382
248,0.017172099095091747
249,0.03127697494734258
250,0.588603029512395
251,0.03214658399090834
252,0.5231310705668731
253,0.011726350537835294
254,0.2132334848937884
255,0.009717976640700647
256,0.0280356279553223
257,0.08431004420132937
258,0.3116804809072099
259,0.1041304459114901
260,0.2572171578446178
261,0.02930709933713223
262,0.05811556342585533
263,0.0161066697842769
264,0.1874966278446753
265,0.21829951039838397
266,0.0418168694642716
267,0.1796139547416747
268,0.13417717701317988
269,0.46675279422818233
270,0.0182538995161615
271,0.05784823691491598
272,0.11110215487772407
273,0.01953890206870645
274,0.04626859327717238
275,0.022006561069498234
276,0.0636851925624565
277,0.035444321313334304
278,0.019874150931036227
279,0.16296804400345397
280,0.07259936043758652
281,0.8431354518899488
282,0.0961827325543747
283,0.13393367872128695
284,0.029537889386414665
285,0.03625832071329374
286,0.020405647344889664
287,0.029415752893903562
288,0.09889526264252083
289,0.19844602528347235
290,0.20589333663345719
291,0.46250315767347644
292,0.02181094497838298
293,0.08447012012530218
294,0.030045876868591708
295,0.00998900193496016
296,0.07012983721492655
297,0.03201536271408572
298,0.06482726523812557
299,0.015320951367732219
300,0.022499450112381216
301,0.17259101412985203
302,0.02201135028650393
303,0.028520339624971483
304,0.03464444216630017
305,0.629603875566012
306,0.08782352087180624
307,0.011696386860991755
308,0.5958658263142479
309,0.5135849591237476
310,0.028825849349607253
311,0.7444844668464746
312,0.03747384371117123
313,0.40096523406306056
314,0.11617250571008209
315,0.11601245996247826
316,0.17305766813063495
317,0.6413127449234232
318,0.016677567823395963
319,0.03172058298814174
320,0.22471876070103422
321,0.18495672947153818
322,0.03889699193050957
323,0.028389489488906922
324,0.023605983598774576
325,0.25683955113258666
326,0.024592984636089676
327,0.05182266679853352
328,0.02400283203039386
329,0.050513305940734346
330,0.012972435260816099
331,0.03827141348770224
332,0.041034485558079384
333,0.02286370342479273
334,0.07665367352686075
335,0.09101569029066685
336,0.14397033096290116
337,0.03356626840842324
338,0.4813918865647057
339,0.09523860570730032
340,0.020366270879402834
341,0.012235926484172264
342,0.044809665877350094
343,0.041166062395020686
344,0.12555783032582954
345,0.05073580319560493
346,0.07786781913095611
347,0.5386146251401229
348,0.23465472582712132
349,0.04629672335026472
350,0.019422603154750216
351,0.17853549779116137
352,0.15455437396378705
353,0.011730930020528335
354,0.35326363296681956
355,0.02866961194653945
356,0.013701137391631271
357,0.8946456363064228
358,0.013175516763965466
359,0.05378298959024236
360,0.41471323331572324
361,0.055837676320569296
362,0.026038783188914866
363,0.013821138342616154
364,0.04595372420813464
365,0.3054737078855575
366,0.20853312229712948
367,0.08933738971306421
368,0.20550340455819277
369,0.036739209449856876
370,0.7555711900801868
371,0.02950766341857628
372,0.18979611840675412
373,0.040524453898783036
374,0.02774707953492012
375,0.03339962523821662
376,0.010709694498003236
377,0.06841228084565619
378,0.025722745156481645
379,0.04325800642024426
380,0.050665265129894936
381,0.016865405701138137
382,0.0765896952209487
383,0.0864147991748929
384,0.18211660476846794
385,0.022937124442371316
386,0.014544670359928936
387,0.01342881992404053
388,0.03853131370567769
389,0.06259162999914451
390,0.04355425105194142
391,0.013260478243290111
392,0.020670821147304917
393,0.047973365870546666
394,0.22755702070094114
395,0.015507211026606835
396,0.011218906814702861
397,0.14585678625659873
398,0.3216759479258846
399,0.026574964333782935
400,0.06529450201849155
401,0.020166840325630257
402,0.009589493171689775
403,0.05408622275905971
404,0.00984089460801431
405,0.8789345277002455
406,0.8509223136422808
407,0.06057253590933813
408,0.18531871688960438
409,0.0568235754346767
410,0.047986829484407696
411,0.07195352379636834
412,0.1179756598347983
413,0.23341694702374383
414,0.03457561543355205
415,0.02151738842437794
416,0.21355583866497344
417,0.22622179153238886
418,0.10316198466386384
419,0.02584955443537125
420,0.038983473622544895
421,0.029165781018498767
422,0.01740357093405679
423,0.07667736252607422
424,0.015978736097342187
425,0.01446329048400414
426,0.03153888246110518
427,0.09177300006885392
428,0.04579197605362512
429,0.1786630227492122
430,0.026564033105238853
431,0.48855307768075384
432,0.015391518753640438
433,0.03255507335569023
434,0.03476172593308323
435,0.08037284455244514
436,0.08322901022049335
437,0.14461102661191277
438,0.23248300780983538
439,0.025424678747961393
440,0.08881708754422238
441,0.03510106667922942
442,0.06931708869627468
443,0.07467156214718373
444,0.017112442488563646
445,0.06901907640753253
446,0.6198134628899233
447,0.029724261789030853
448,0.1668846236503847
449,0.22130216346961015
450,0.01567317979057089
451,0.0907898233206398
452,0.012353016053023653
453,0.27628545246913117
454,0.022308516196124163
455,0.17327127053981647
456,0.0634629406635556
457,0.14986038953657163
458,0.025787327386456636
459,0.19480817283506588
460,0.019069136879118626
461,0.03924828865189246
462,0.15150808321709885
463,0.03804031129575379
464,0.16172560337531014
465,0.10049151962512062
466,0.015517365078977276
467,0.032134901825890516
468,0.03751921461348414
469,0.023294361471108867
470,0.3859444815079536
471,0.009718840189508549
472,0.029405237093164647
473,0.5683134650508692
474,0.11035210729893663
475,0.05480614719546067
476,0.03925417888592289
477,0.01820113164706053
478,0.037005983928484594
479,0.06670290905115756
480,0.03174377379037866
481,0.1712127357335803
482,0.02238162541274472
483,0.09944558894617256
484,0.12091836842488013
485,0.008858979103255485
486,0.5523137176613152
487,0.0724169217179716
488,0.16752854810831103
489,0.2279874745494738
490,0.08254794259847267
491,0.027381668381780678
492,0.07134116322944296
493,0.6484974048411546
494,0.031125027466551693
495,0.5327860651505597
496,0.05424402015914471
497,0.04108995190870342
498,0.021309432076488714
499,0.18124199192572016
500,0.028484448581396052
501,0.029947425029850826
502,0.03064393654761273
503,0.08209413981095798
504,0.04105094339985096
505,0.018160198326996713
506,0.464632441277418
507,0.1497311312345549
508,0.009779586869871923
509,0.0163629378831533
510,0.03542470614049993
511,0.039944829670062146
512,0.34079611359665657
513,0.13623246371759273
514,0.0775448921729167
515,0.04203043320286418
516,0.53807770714488
517,0.025343868684292052
518,0.041002064978404945
519,0.01589609582659033
520,0.02828718331108861
521,0.016671474169771407
522,0.024801711161665678
523,0.17671241348245426
524,0.1099860284407839
525,0.1621345758975611
526,0.675969457769826
527,0.3660159447418889
528,0.024092186181402096
529,0.30826395382456634
530,0.044497226475217894
531,0.025018579105253545
532,0.011008937260215684
533,0.02938327618227942
534,0.009986964698358575
535,0.036367516361029285
536,0.01125480581923386
537,0.03723833729346832
538,0.14302910754782638
539,0.04281316833202015
540,0.02048330982037164
541,0.05901365647682745
542,0.09801273005429084
543,0.16114124471490493
544,0.25166600623164503
545,0.04887039703116757
546,0.014277165328441917
547,0.09550325501639204
548,0.016298530765178544
549,0.011122426243234543
550,0.3250357658450557
551,0.5308118036678812
552,0.34605228490995377
553,0.03533205696731739
554,0.026997654270806495
555,0.2613294650573632
556,0.05424476892033411
557,0.05244712027983306
558,0.05382636474991262
559,0.1869706608845241
560,0.09847537547417767
561,0.007726077950085383
562,0.02985824817092129
563,0.21173085098631308
564,0.0940636043181777
565,0.1817348569943028
566,0.024762695359058638
567,0.01588507887580652
568,0.07493155426784173
569,0.6920379038809952
570,0.09689408563520553
571,0.29886403948654233
572,0.050385338019396576
573,0.03311664097598401
574,0.1641736285942964
575,0.1900602735613689
576,0.015491562164675036
577,0.07135210214344614
578,0.017882352277225774
579,0.21234978641307134
580,0.022604339902905793
581,0.016528183172442534
582,0.03681755911917388
583,0.016542731823071942
584,0.058300968008728374
585,0.10422730669461167
586,0.01976100174098734
587,0.04630556916625504
588,0.15291521198859181
589,0.03356375010298541
590,0.040432499934393566
591,0.3300725877100024
592,0.026495822189843813
593,0.05313226530282652
594,0.05675270736882931
595,0.32167887122143696
596,0.04903385729377499
597,0.03176383768824454
598,0.07436235002748424
599,0.06380486814714087
600,0.024961258627002474
601,0.026602403087117765
602,0.09258215771338629
603,0.04280255682654846
604,0.028839746471430887
605,0.2134774940729322
606,0.015218500629556453
607,0.1660003283204927
608,0.058850930855252524
609,0.33254123649979545
610,0.048353757441628696
611,0.13733531048503975
612,0.01210764482821698
613,0.015755402425144154
614,0.0856134295771821
615,0.04377271657405541
616,0.0148054013747136
617,0.2807728138152007
618,0.016577792175820647
619,0.04871861362400927
620,0.04392469558881668
621,0.015049667880341063
622,0.09861444465280045
623,0.07566038662192107
624,0.058371056195972514
625,0.20354332713218867
626,0.8299257890066883
627,0.2912252712355089
628,0.02582184161073404
629,0.0196260741878399
630,0.3164736743431254
631,0.015543238079826027
632,0.054025520834036875
633,0.010386032217575853
634,0.11619060943997905
635,0.2684716996029561
636,0.012434565797576914
637,0.021669598474325612
638,0.04442711505854164
639,0.2133429657609959
640,0.014943524623168947
641,0.02886042205049932
642,0.47965556605908505
643,0.27103102279399643
644,0.7758055233910816
645,0.2339909765830243
646,0.5085794908504858
647,0.03464480413308747
648,0.37106861538950975
649,0.021529861574989893
650,0.06332159015539046
651,0.5645856847521966
652,0.03401827861938066
653,0.11065685594767344
654,0.7625199881912186
655,0.031530819717135665
656,0.07837566629454346
657,0.038408562809884556
658,0.036580543608727506
659,0.21093985314927913
660,0.4444332802971265
661,0.0742776991557163
662,0.4161763681981153
663,0.3357382075853965
664,0.2806892498888068
665,0.7443392844368223
666,0.01168147761670571
667,0.04210913471445902
668,0.1908503968668133
669,0.6563557306135134
670,0.09438509036963003
671,0.02033663582856083
672,0.20347691478553068
673,0.09386164056976036
674,0.010549114522764077
675,0.7486384030527807
676,0.3066765040876366
677,0.05765393735177399
678,0.07538081048674587
679,0.11569991150441833
680,0.36119556396737007
681,0.12022654698059199
682,0.03242551708646348
683,0.12963904821966435
684,0.05582733385596027
685,0.27167629151699463
686,0.014949662580457808
687,0.021163198990909717
688,0.027337720506009116
689,0.22483482302255278
690,0.03992061038060382
691,0.14240723678040185
692,0.7396045296071894
693,0.07591896844860944
694,0.09052674745100484
695,0.08671522864814196
696,0.03515932190541425
697,0.010673507145823467
698,0.10071180801174741
699,0.43423843514783217
700,0.03307905920138581
701,0.02439089279788311
702,0.4831153965201629
703,0.21705990413550708
704,0.5958658263142479
705,0.05765096016580789
706,0.026041326075751107
707,0.08414012363731833
708,0.03884957595596367
709,0.04765587342889537
710,0.01910408625044541
711,0.12320022586212288
712,0.3624193846333661
713,0.03724251713391869
714,0.02843495475846738
715,0.03551326539620325
716,0.5618637968847283
717,0.01936263721173853
718,0.0935906377196128
719,0.05676116089562335
720,0.008633659998921468
721,0.015265347604333231
722,0.047674162289186056
723,0.15814464804820327
724,0.025345395581520568
725,0.4017845430348436
726,0.05129566210375975
727,0.029706120424301978
728,0.09337613315588446
729,0.1709529680946335
730,0.8281139078960341
731,0.0668912867718871
732,0.0974913598729622
733,0.012565468353731521
734,0.03405798450523502
735,0.21923781278992976
736,0.061221858211841326
737,0.10128570940224181
738,0.1952075070644228
739,0.03666305695259482
740,0.018322984185264877
741,0.021170071082489264
742,0.027008909389378843
743,0.12654637561742726
744,0.042232656882608154
745,0.04584947527677127
746,0.1330115327638605
747,0.02452275478006493
748,0.12634700565700777
749,0.07389955423986996
750,0.15945181627773197
751,0.46882031243881955
752,0.010147923481605637
753,0.030157601867050122
754,0.011525605706319908
755,0.0557539488630735
756,0.0373416860444289
757,0.08455796198639497
758,0.046061108859723074
759,0.021348622658455014
760,0.03359133119004782
761,0.027698200028530278
762,0.10795617087809294
763,0.2640307190808049
764,0.016833799013931654
765,0.04549114826552338
766,0.14443457799134432
767,0.015154698172927016
768,0.1828838481863203
769,0.037161804287124886
770,0.32579771956881165
771,0.022072277292376805
772,0.3197598028148329
773,0.1751999653233655
774,0.02080596023292494
775,0.1060362090331281
776,0.020505026474769962
777,0.2449109259268858
778,0.01918227702356478
779,0.03925686003162978
780,0.5952901222252143
781,0.13512571442105967
782,0.06239879490662265
783,0.048235206014830966
784,0.12167238006350367
785,0.05820749407199591
786,0.2144544810336396
787,0.0990669296916594
788,0.08155124527552687
789,0.20138145685350162
790,0.32097066183271356
791,0.0665618478100832
792,0.654108048491607
793,0.19361227770143263
794,0.05116991923642147
795,0.5365605136044685
796,0.017576678458705784
797,0.22399250801633816
798,0.04443669033299886
799,0.4961575809378778
800,0.05728116165231854
801,0.04214086972557571
802,0.022723701206716962
803,0.13873424977566565
804,0.04076585255760671
805,0.5125077118730379
806,0.04145943927857822
807,0.019054652923229935
808,0.22850910315442904
809,0.08949441438686517
810,0.09248840446961555
811,0.1723645752115979
812,0.07476095958233292
813,0.06322354607508651
814,0.03606397212156621
815,0.15335882503421677
816,0.10767875696161079
817,0.008608684086587692
818,0.05230399611250896
819,0.011759375819253983
820,0.1393055373828642
821,0.0296872605308353
822,0.4475838467337066
823,0.0272304998767306
824,0.017522120468564616
825,0.03359133119004782
826,0.0439334181278874
827,0.0869793050404696
828,0.055032629363862384
829,0.03721301882790931
830,0.04511896248924976
831,0.3250224244230337
832,0.05227177434409043
833,0.1924666846147623
834,0.02997095537734649
835,0.13907404783177355
836,0.05989466766276093
837,0.2701353729697865
838,0.040140137894645274
839,0.2162338181503467
840,0.7261590565555335
841,0.2712719702584113
842,0.08670585250713882
843,0.31008183189959543
844,0.16761003922009413
845,0.8911076689026387
846,0.8625542718325868
847,0.0353429034301726
848,0.020462577015303702
849,0.46645571340487585
850,0.05997608750899688
851,0.08733228386221797
852,0.03519112206820565
853,0.20147328908600648
854,0.02403423463604423
855,0.011763380105156146
856,0.06985208888710509
857,0.07961655202233316
858,0.11177549687287285
859,0.008604018759145866
860,0.1427516335322167
861,0.5917670600838173
862,0.010474177141854675
863,0.021332342669449854
864,0.02126125487248623
865,0.034615372876649765
866,0.018220316046299527
867,0.01444992091860916
868,0.15292225239937215
869,0.07293762489312693
870,0.014311824498077873
871,0.042141823559633314
872,0.09984931845435528
873,0.018869030557335787
874,0.015624945932628156
875,0.01753833404309807
876,0.06974747611784661
877,0.03459922795511557
878,0.05553167126049081
879,0.011899893526086756
880,0.058595290398718525
881,0.028044563973050267
882,0.14987723506430134
883,0.16259377529560143
884,0.0939019230110779
885,0.011142410076283157
886,0.03943818982554898
887,0.13417143465440906
888,0.6945345264330572
889,0.05948500647590221
890,0.11166611103708893
891,0.03400928076019668
892,0.022984328584951877
893,0.7011099585564665
894,0.9352280757488198
895,0.053119464637784296
896,0.056038879177617074
897,0.03741181489261253
898,0.015473850689185957
899,0.04771889498130636
900,0.015125052748385126
901,0.0623910174248888
902,0.08509413561632986
903,0.036443062448792043
904,0.01968803520042711
905,0.017365795556494448
906,0.04008980231074221
907,0.2244197246420144
908,0.33492938986633797
909,0.12906735338337882
910,0.04334026029828041
911,0.06819717833953198
912,0.13191662804005141
913,0.010121376782640433
914,0.03796409785747584
915,0.14491809626827507
916,0.03459812738404787
917,0.04646212990041393
918,0.016576307311264842
919,0.0578753415517447
920,0.051183754322473955
921,0.12662815356606047
922,0.20508261211121073
923,0.2725483465110609
924,0.03730139630956095
925,0.018268479253409884
926,0.12550363959330846
927,0.12233895162998198
928,0.05870163481517066
929,0.10906922619932546
930,0.4745725842961696
931,0.1963524382919199
932,0.03832876695558023
933,0.043252965594853594
934,0.03901080625136229
935,0.014419069872868121
936,0.010489691046495626
937,0.027640517267893294
938,0.03260400682159832
939,0.12472385624632369
940,0.01376699068676149
941,0.19897052387014016
942,0.009551203539595822
943,0.1284463936129537
944,0.3631287400232868
945,0.033004385891092995
946,0.022327727375655925
947,0.1467023320631623
948,0.03279615550569411
949,0.03659627545757967
950,0.018082821632009995
951,0.010450980481885764
952,0.20683221662231374
953,0.11872801291867054
954,0.01785049970525341
955,0.25143086254886465
956,0.17245191136633653
957,0.017074021028007712
958,0.07728404125552525
959,0.05199786833950404
960,0.034920787901240785
961,0.03430174784959678
962,0.025055479830880144
963,0.016440762559295538
964,0.04188524475416857
965,0.05509847576294839
966,0.10947197791236261
967,0.10505101857371903
968,0.08528788579672884
969,0.4935983753748969
970,0.3706243871708034
971,0.019495379465997397
972,0.7154524609189555
973,0.041953921786445365
974,0.2562651517197146
975,0.024809474409210195
976,0.05071088107267447
977,0.18554269652265665
978,0.07752703571127063
979,0.172828501551572
980,0.782096736237113
981,0.01882455932620148
982,0.02597567344847827
983,0.03205649931091839
984,0.018607736883602018
985,0.06772225830265766
986,0.5342084791655562
987,0.01340555656969062
988,0.025949589714059296
989,0.046401676296028774
990,0.03255954830362319
991,0.06509183857714654
992,0.010684408135169384
993,0.0158738033194805
994,0.07972820701615611
995,0.016162044537884585
996,0.5993269250005729
997,0.01929266907966931
998,0.051112920834531145
999,0.03705819186832998
1000,0.033559002475175924
1001,0.010489691046495626
1002,0.13079944722032263
1003,0.04766328987733232
1004,0.04365156559086452
1005,0.16714058132574472
1006,0.02741282177237078
1007,0.07761116702680203
1008,0.017813245039199087
1009,0.03738118020880822
1010,0.01734094613439159
1011,0.02977150193563508
1012,0.020581308377890236
1013,0.053569881282943
1014,0.14321472863767348
1015,0.04359601543157402
1016,0.340177881744884
1017,0.018912209686644154
1018,0.6602154960137048
1019,0.1023129045875336
1020,0.012757675008196433
1021,0.04472859815480843
1022,0.14105323414098997
1023,0.04534427833101803
1024,0.3836184387242112
1025,0.04092845134689985
1026,0.020323924410685607
1027,0.056698162683128876
1028,0.030585355815265943
1029,0.010840794914084557
1030,0.029057258778198154
1031,0.02048772449521267
1032,0.07620764682411114
1033,0.025743422067040108
1034,0.0583830041189728
1035,0.009828858229599764
1036,0.029862673395280266
1037,0.017327123755903225
1038,0.009131607637741353
1039,0.033784626289260516
1040,0.012656369037596187
1041,0.18560759225454107
1042,0.6536203041463992
1043,0.021123350056069964
1044,0.11076301343669297
1045,0.04241435356604709
1046,0.026135178706273493
1047,0.013925679687308222
1048,0.0626921075176627
1049,0.02058124976897309
1050,0.027236342261636
1051,0.0446701496353481
1052,0.12245552995206956
1053,0.36465369200632425
1054,0.014191440630937267
1055,0.19564911574360486
1056,0.009718840189508549
1057,0.012649152319845789
1058,0.03542888672990888
1059,0.2555189575303868
1060,0.15659178975805757
1061,0.1694418420607321
1062,0.09146402409027062
1063,0.022637975005222827
1064,0.05574317811530961
1065,0.28635596050217693
1066,0.05956825057431568
1067,0.06695988997089407
1068,0.012701183413811046
1069,0.032192500634809926
1070,0.02640531759785524
1071,0.02829252984148398
1072,0.17606094605040243
1073,0.666111727969741
1074,0.042199859339038366
1075,0.057356960450175846
1076,0.17557212793123006
1077,0.09302314426834846
1078,0.023953692250003433
1079,0.20308487953013749
1080,0.08780084102376025
1081,0.05451407552796855
1082,0.3486267584754587
1083,0.04725437641788854
1084,0.11934470308403676
1085,0.06043071361567073
1086,0.03389352636117245
1087,0.07613755577437781
1088,0.17751096497326083
1089,0.5910625447686864
1090,0.031615411219654437
1091,0.02451091427035717
1092,0.019629024165059163
1093,0.25210793938655285
1094,0.02731116225940517
1095,0.44518295983124345
1096,0.1528613417175158
1097,0.07479837997130709
1098,0.2432942443303448
1099,0.2322672542789666
1100,0.08890152587200041
1101,0.053179193696617215
1102,0.02808250609804827
1103,0.0767684491797765
1104,0.025389919742042154
1105,0.10583567390107539
1106,0.090174417829005
1107,0.021560563684049194
1108,0.3614636386575487
1109,0.1485410957898089
1110,0.04572930306140069
1111,0.04251163178775165
1112,0.027455612274680612
1113,0.04355175047690721
1114,0.07064372224608423
1115,0.027275617031611046
1116,0.0347268257426116
1117,0.2063010389695771
1118,0.4590596540992506
1119,0.0352066393153348
1120,0.060459027137144204
1121,0.1078191760696302
1122,0.0192993574130932
1123,0.0484496991036263
1124,0.2882697613038521
1125,0.06698612366267047
1126,0.24514434009600808
1127,0.04421670023639396
1128,0.6056970845743032
1129,0.05094358070742823
1130,0.055979806369730975
1131,0.031010932549157273
1132,0.5958658263142479
1133,0.03843579082792642
1134,0.228732491954761
1135,0.4048028760045275
1136,0.1155830638950797
1137,0.018628208082345846
1138,0.026539989070800386
1139,0.06257550852796995
1140,0.028442486336227934
1141,0.03459812738404787
1142,0.02218233779851812
1143,0.23486985725978912
1144,0.5294962476325048
1145,0.11440556785300963
1146,0.09946096768441276
1147,0.23732064129731173
1148,0.04258820696552407
1149,0.07707590394184127
1150,0.037640403825054576
1151,0.05297891883285031
1152,0.18422932193615862
1153,0.013176237191569498
1154,0.03945850090636504
1155,0.2566752981584485
1156,0.042274276079006724
1157,0.7438541577698973
1158,0.8679793675806216
1159,0.16662683144403714
1160,0.01939976722466771
1161,0.4876355957373849
1162,0.12695467036454586
1163,0.13110780996968605
1164,0.06876241381951895
1165,0.12804556839213643
1166,0.08307527958430838
1167,0.5958658263142479
1168,0.018968556686723436
1169,0.03798061932794135
1170,0.0535649598673126
1171,0.6863561607612988
1172,0.047210335759477313
1173,0.03944445197322626
1174,0.04536343554805546
1175,0.11600430069161786
1176,0.6570234754125166
1177,0.7486926575401639
1178,0.5321627836933245
1179,0.05534066943243715
1180,0.25177582711107943
1181,0.7299960122786814
1182,0.0856771327144637
1183,0.16480519561487766
1184,0.4885959852065673
1185,0.09496220084906648
1186,0.290674396772315
1187,0.18743195998344697
1188,0.8431372747832463
1189,0.1479199000464967
1190,0.01764651723711407
1191,0.7023341789577106
1192,0.011681647321238381
1193,0.8603195764519739
1194,0.06469880313103826
1195,0.23497488033957217
1196,0.01751229779006601
1197,0.014191440630937267
1198,0.0363932238038221
1199,0.23348701764629615
1200,0.11610408996823787
1201,0.05171651357516233
1202,0.012472384805250637
1203,0.007383908032389881
1204,0.011525605706319908
1205,0.047441645049766355
1206,0.02948354310027433
1207,0.7662879251817727
1208,0.06827189196203448
1209,0.2280532954474126
1210,0.04066364776740233
1211,0.16737764453088427
1212,0.2255593727884538
1213,0.006512436398737258
1214,0.01752631991525835
1215,0.8642461035732615
1216,0.05580938309113451
1217,0.16988659749981597
1218,0.01172634415504367
1219,0.21521966139549145
1220,0.06319737144579665
1221,0.11010765614251947
1222,0.08716779481552789
1223,0.3428748160030687
1224,0.023765803550230204
1225,0.143432955967733
1226,0.03741597781406604
1227,0.026056605825378196
1228,0.2073123318417068
1229,0.3206279336596273
1230,0.7815803006821315
1231,0.04401431326577985
1232,0.2921528077537895
1233,0.05175515659710977
1234,0.761398018727531
1235,0.916841859156582
1236,0.01945096944061427
1237,0.17328929431756937
1238,0.6051206871775847
1239,0.13769645119964005
1240,0.05682063378597206
1241,0.016388831287345584
1242,0.06516528207265068
1243,0.017262171157527546
1244,0.07998460535164677
1245,0.1330425847876039
1246,0.3134844625495105
1247,0.07038306255031333
1248,0.012045246075221965
1249,0.2435670541387844
1250,0.030083315555648475
